flow_kbps_mean,frame_rate,id_entropy,replay_ratio,fuzzy_ratio,spoof_ratio,error_ratio,inter_arrival_cv,burst_score,uds_ratio,payload_entropy,label
280.1824,957,0.7275,0.0653,0.0518,0.8852,0.1704,0.5434,0.591,0.1739,0.5698,欺骗
239.2459,979,0.6654,0.1613,0.0266,0.8208,0.1318,0.4933,0.4328,0.1622,0.6077,欺骗
254.8349,703,0.6113,0.1661,0.0583,0.8885,0.1171,0.3433,0.7017,0.1856,0.4296,欺骗
182.0088,763,0.6141,0.1257,0.0411,0.6808,0.0636,0.5193,0.5186,0.2013,0.3827,欺骗
328.9282,1057,0.4498,0.1566,0.031,0.5858,0.1992,0.5842,0.543,0.2104,0.4196,欺骗
233.3709,913,0.6148,0.1419,0.0582,0.8777,0.1579,0.4001,0.6346,0.2383,0.5817,欺骗
198.1177,787,0.9189,0.101,0.321,0.3917,0.1454,0.5705,0.6262,0.2223,0.7517,欺骗
272.0418,1092,0.7341,0.1618,0.1808,0.5051,0.2724,0.5565,0.8455,0.0176,0.8448,欺骗
176.4855,1203,0.668,0.0394,0.161,0.6588,0.1929,0.6966,0.6719,0.1134,0.444,欺骗
317.6105,973,0.6812,0.0691,0.1265,0.8977,0.1893,0.489,0.6081,0.0622,0.5954,欺骗
277.1309,956,0.5238,0.0891,0.1049,0.7464,0.1156,0.4173,0.6264,0.2394,0.6341,欺骗
262.0764,1080,0.5405,0.1181,0.1228,0.8259,0.1539,0.5272,0.5619,0.2175,0.6051,欺骗
309.5148,1026,0.4764,0.1577,0.0849,0.8099,0.1876,0.3664,0.8125,0.1662,0.6371,欺骗
230.6069,1114,0.6611,0.1577,0.0282,0.8858,0.1406,0.6047,0.6915,0.2375,0.5394,欺骗
240.6115,1011,0.5978,0.1525,0.1465,0.7968,0.1402,0.4091,0.453,0.1457,0.6865,欺骗
278.1443,1146,0.4996,0.1743,0.0153,0.7811,0.1436,0.3759,0.6823,0.0938,0.4801,欺骗
273.2907,1098,0.6339,0.1293,0.0485,0.8245,0.0869,0.5833,0.7659,0.2784,0.5803,欺骗
318.413,1029,0.5437,0.0805,0.3858,0.6365,0.2513,0.6938,0.7502,0.1395,0.98,欺骗
248.0994,979,0.562,0.0608,0.0753,0.8457,0.1539,0.4362,0.5386,0.2136,0.4078,欺骗
240.7998,893,0.6579,0.1294,0.0646,0.8069,0.1076,0.5121,0.5847,0.2725,0.6865,欺骗
296.5114,895,0.6646,0.1151,0.0767,0.7391,0.1608,0.3839,0.5882,0.1,0.4724,欺骗
260.6767,951,0.3693,0.116,0.0863,0.8193,0.1838,0.5959,0.7204,0.2464,0.4182,欺骗
306.5179,1100,0.4906,0.1327,0.0692,0.6805,0.2397,0.6546,0.6814,0.0921,0.4334,欺骗
266.7617,837,0.5716,0.1269,0.1051,0.8392,0.1924,0.705,0.5247,0.2414,0.4903,欺骗
268.0959,1030,0.5617,0.1131,0.0289,0.7757,0.1106,0.3984,0.7313,0.2327,0.6085,欺骗
287.3594,944,0.488,0.0951,0.1102,0.5925,0.1809,0.5765,0.6117,0.2898,0.5042,欺骗
289.1564,869,0.5923,0.0652,0.0329,0.7875,0.181,0.5467,0.6762,0.25,0.5871,欺骗
268.29,922,0.6254,0.0755,0.0962,0.7871,0.1412,0.6277,0.789,0.1809,0.4425,欺骗
229.0297,1072,0.6944,0.0544,0.0575,0.8025,0.1215,0.4232,0.6208,0.2509,0.4779,欺骗
303.9393,1012,0.6028,0.1163,0.072,0.62,0.129,0.4495,0.5799,0.2616,0.5093,欺骗
313.0033,973,0.4593,0.1704,0.4065,0.4577,0.3113,0.3568,0.5409,0.0479,0.8576,欺骗
278.97,1171,0.7195,0.0295,0.0367,0.7495,0.2737,0.489,0.5842,0.3293,0.5706,欺骗
496.1951,1582,0.4575,0.0888,0.0721,0.455,0.1967,0.6502,0.9588,0.1707,0.2314,欺骗
239.4153,1044,0.6212,0.1745,0.1031,0.7936,0.1419,0.5068,0.7377,0.1846,0.426,欺骗
253.4986,1129,0.6357,0.1083,0.0622,0.772,0.1739,0.6073,0.5632,0.1898,0.595,欺骗
287.9651,986,0.6641,0.1877,0.0686,0.7053,0.1673,0.4318,0.5508,0.1086,0.4731,欺骗
270.1689,1153,0.4267,0.0914,0.1104,0.7634,0.2122,0.458,0.6712,0.2237,0.4668,模糊
245.495,1038,0.4055,0.1051,0.0502,0.7143,0.1427,0.6156,0.5779,0.2101,0.5444,欺骗
250.6736,1000,0.5123,0.0361,0.0546,0.7737,0.1804,0.5137,0.5902,0.1706,0.394,欺骗
311.4719,995,0.72,0.1884,0.0694,0.9041,0.2216,0.6349,0.4863,0.2156,0.6198,欺骗
245.859,933,0.4831,0.0667,0.0441,0.6817,0.2637,0.604,0.6239,0.2504,0.5458,欺骗
285.9755,1102,0.5251,0.1055,0.0191,0.7594,0.1657,0.406,0.568,0.1117,0.6186,欺骗
348.4413,1242,0.4745,0.0844,0.0328,0.6608,0.0843,0.3959,0.6292,0.1753,0.6178,欺骗
304.0241,1021,0.6262,0.1123,0.103,0.95,0.2968,0.4024,0.5936,0.2132,0.4877,欺骗
270.3253,938,0.5689,0.1307,0.0875,0.782,0.1615,0.3182,0.6297,0.1832,0.6576,DoS
213.1515,1146,0.5852,0.0787,0.0138,0.7247,0.1357,0.4904,0.5701,0.1683,0.587,欺骗
272.3643,978,0.544,0.0853,0.0489,0.9171,0.1485,0.4939,0.6422,0.1735,0.5514,欺骗
243.9339,1096,0.5111,0.1359,0.0348,0.664,0.1844,0.6189,0.6181,0.1838,0.4225,欺骗
262.2001,1010,0.4818,0.0763,0.0792,0.7775,0.1627,0.2675,0.8019,0.1524,0.5316,欺骗
233.1107,1096,0.5876,0.1522,0.0715,0.8287,0.2114,0.5701,0.5785,0.281,0.4501,欺骗
241.4059,1049,0.7073,0.2137,0.3386,0.7388,0.1795,0.6602,0.8539,0.2244,0.6862,欺骗
244.5633,1067,0.3998,0.1488,0.0919,0.7836,0.191,0.4552,0.699,0.2179,0.5983,欺骗
213.6095,1137,0.3703,0.0558,0.0196,0.7767,0.1939,0.6342,0.5785,0.2555,0.7264,欺骗
232.9182,1012,0.612,0.2258,0.0528,0.7954,0.2417,0.459,0.615,0.1721,0.6056,欺骗
252.2064,871,0.5805,0.1005,0.0568,0.6709,0.1155,0.4457,0.5463,0.2062,0.5696,欺骗
299.8348,888,0.5305,0.0784,0.1554,0.95,0.156,0.5083,0.5077,0.1567,0.4491,欺骗
243.2972,884,0.5177,0.1387,0.0879,0.7557,0.1365,0.6605,0.6398,0.2614,0.6758,欺骗
244.1445,970,0.6433,0.1798,0.1474,0.8514,0.1467,0.6296,0.429,0.2188,0.3952,欺骗
319.0639,1385,0.5675,0.0535,0.0337,0.5008,0.0579,0.3947,0.5791,0.0464,0.283,欺骗
274.3389,923,0.5987,0.0163,0.0205,0.8327,0.1413,0.3946,0.616,0.1772,0.3727,欺骗
305.6884,836,0.5386,0.0214,0.005,0.8578,0.1123,0.5033,0.5237,0.1758,0.4255,欺骗
319.389,1210,0.598,0.0879,0.5108,0.5948,0.1144,0.547,0.8128,0.1461,0.7076,欺骗
240.2917,1013,0.511,0.1221,0.1033,0.8042,0.1507,0.4409,0.5819,0.2801,0.5068,欺骗
254.3256,1051,0.5779,0.2199,0.0127,0.7631,0.0915,0.4758,0.5964,0.1403,0.5631,欺骗
337.5134,1000,0.671,0.1113,0.0471,0.6944,0.1389,0.5964,0.5829,0.1559,0.4592,欺骗
269.545,1092,0.5142,0.0844,0.0703,0.7834,0.1827,0.4223,0.5673,0.0365,0.2777,欺骗
270.0409,900,0.6182,0.0947,0.0777,0.7585,0.2172,0.5073,0.5052,0.1832,0.375,欺骗
292.6193,993,0.6826,0.1155,0.0199,0.9192,0.132,0.3917,0.4788,0.1318,0.5159,欺骗
256.2465,837,0.6437,0.138,0.1708,0.6555,0.1494,0.4321,0.5555,0.3217,0.6068,欺骗
281.4086,1005,0.5294,0.1023,0.0697,0.7051,0.1343,0.4282,0.7294,0.0577,0.5958,欺骗
283.4795,1027,0.6257,0.0752,0.063,0.6657,0.1891,0.5274,0.6439,0.2712,0.6532,欺骗
268.4284,855,0.5366,0.1313,0.0469,0.8486,0.1586,0.4648,0.5883,0.1874,0.4376,欺骗
252.2983,934,0.6829,0.0842,0.0101,0.6636,0.164,0.4026,0.5579,0.054,0.5134,欺骗
285.6744,1069,0.541,0.1425,0.0289,0.8607,0.1304,0.4282,0.532,0.2178,0.5125,欺骗
263.7042,975,0.5373,0.1992,0.0649,0.8024,0.0954,0.5026,0.6679,0.2369,0.5079,欺骗
227.7567,950,0.352,0.0316,0.0343,0.8512,0.1331,0.6103,0.4809,0.0783,0.6811,欺骗
215.9036,1057,0.5458,0.1129,0.0159,0.7723,0.0845,0.4487,0.5908,0.1913,0.5898,欺骗
270.4022,962,0.6159,0.1085,0.0795,0.7696,0.1301,0.5302,0.5784,0.2047,0.6225,欺骗
232.5852,1033,0.658,0.1179,0.0181,0.7553,0.1467,0.5456,0.5222,0.2184,0.6897,欺骗
250.669,1021,0.6011,0.1045,0.0368,0.746,0.142,0.5012,0.6189,0.227,0.4911,欺骗
308.0115,1004,0.4085,0.1795,0.0491,0.8652,0.1138,0.4476,0.4335,0.0663,0.378,欺骗
326.2316,1189,0.4704,0.1782,0.0494,0.7852,0.1967,0.5303,0.5874,0.2263,0.6232,欺骗
332.8699,942,0.4327,0.1388,0.0433,0.5648,0.1717,0.4092,0.7551,0.1225,0.4426,欺骗
200.5785,922,0.4566,0.1957,0.0953,0.7448,0.1151,0.3551,0.605,0.1788,0.4997,欺骗
294.0344,917,0.6656,0.1541,0.0955,0.8483,0.1847,0.4621,0.6592,0.2575,0.5699,欺骗
362.2056,922,0.6001,0.1136,0.3837,0.5137,0.1039,0.7089,0.669,0.1937,0.8119,欺骗
224.2404,1122,0.5404,0.1303,0.1045,0.923,0.1777,0.595,0.5612,0.2147,0.7003,欺骗
293.3595,1125,0.7183,0.1414,0.0568,0.8648,0.1806,0.5627,0.5114,0.1618,0.5322,欺骗
229.0332,927,0.6041,0.1047,0.0573,0.8581,0.0588,0.5107,0.6413,0.3493,0.3862,欺骗
303.084,1187,0.3864,0.0293,0.0943,0.5697,0.286,0.6348,0.8122,0.1502,0.269,欺骗
306.3301,810,0.5307,0.0739,0.0462,0.7837,0.0976,0.3817,0.4622,0.1904,0.699,欺骗
269.9277,983,0.5008,0.0802,0.0029,0.8097,0.1199,0.6584,0.5594,0.2123,0.7219,欺骗
299.6398,868,0.6255,0.1405,0.056,0.7724,0.1608,0.4527,0.793,0.1791,0.448,欺骗
286.6648,909,0.6369,0.1337,0.0532,0.6741,0.1738,0.5208,0.5004,0.147,0.492,欺骗
286.4952,917,0.4798,0.1245,0.113,0.7863,0.1655,0.3087,0.4746,0.1849,0.5943,欺骗
357.8115,1427,0.5643,0.131,0.0349,0.5304,0.1873,0.5686,0.6614,0.1318,0.3809,欺骗
297.7731,1083,0.5351,0.1039,0.0746,0.95,0.1137,0.6068,0.639,0.2125,0.4972,欺骗
318.8421,960,0.5,0.0423,0.1365,0.7501,0.2178,0.3704,0.573,0.3299,0.4446,欺骗
271.6088,1059,0.4553,0.0983,0.0324,0.9248,0.1215,0.3218,0.5624,0.2102,0.652,欺骗
235.3052,889,0.5194,0.1503,0.0287,0.6589,0.2233,0.5632,0.6338,0.1645,0.5953,欺骗
267.8334,1174,0.6164,0.1303,0.0357,0.779,0.2431,0.4973,0.7346,0.238,0.491,欺骗
253.2086,1058,0.5562,0.1478,0.0069,0.8396,0.168,0.3351,0.6165,0.1971,0.5745,欺骗
269.3068,1098,0.5727,0.1171,0.0568,0.751,0.1787,0.5629,0.6178,0.1839,0.4659,欺骗
253.9613,859,0.5838,0.0892,0.063,0.7624,0.0824,0.4736,0.5925,0.1593,0.5148,欺骗
261.2482,1036,0.4222,0.1756,0.0931,0.6328,0.155,0.5026,0.7586,0.1539,0.4603,欺骗
344.3356,962,0.6089,0.1831,0.2953,0.4943,0.1429,0.5121,0.7893,0.0782,0.5879,欺骗
274.6642,986,0.5254,0.0784,0.0085,0.6648,0.1931,0.2582,0.6411,0.1254,0.5206,欺骗
233.3315,964,0.5814,0.1127,0.0676,0.603,0.1047,0.3926,0.5896,0.1197,0.7064,欺骗
272.7044,941,0.4337,0.1385,0.0287,0.7594,0.1755,0.3611,0.6312,0.1506,0.5241,欺骗
283.0579,1067,0.7877,0.1862,0.0388,0.6957,0.1452,0.354,0.6809,0.2029,0.6031,欺骗
176.6415,777,0.4767,0.0337,0.0705,0.5171,0.0291,0.4942,0.3925,0.4014,0.7504,欺骗
338.285,1078,0.5637,0.1632,0.0008,0.5878,0.1696,0.6239,0.6298,0.1085,0.4336,欺骗
319.3025,966,0.6028,0.1178,0.0678,0.8581,0.0938,0.5618,0.5258,0.2232,0.4739,欺骗
262.9869,1023,0.5635,0.1015,0.0561,0.6792,0.2106,0.5392,0.7193,0.161,0.4878,欺骗
305.1465,942,0.5228,0.0966,0.0947,0.9415,0.0991,0.5247,0.6328,0.1633,0.3856,欺骗
355.3427,870,0.711,0.0765,0.47,0.369,0.1629,0.6702,0.5005,0.0375,0.609,欺骗
290.7331,979,0.4943,0.0171,0.0393,0.7109,0.1538,0.5118,0.521,0.0906,0.5014,DoS
260.2494,1128,0.4807,0.1124,0.0459,0.7795,0.0871,0.6719,0.8206,0.2205,0.557,欺骗
250.3474,919,0.4084,0.1534,0.0528,0.8856,0.197,0.3397,0.6182,0.1624,0.6662,欺骗
231.0436,1020,0.704,0.132,0.0553,0.6854,0.1265,0.6204,0.7341,0.103,0.5078,欺骗
244.6755,759,0.6807,0.0803,0.0473,0.781,0.2408,0.4455,0.6289,0.2456,0.5253,欺骗
272.4881,1029,0.4184,0.0934,0.1324,0.8414,0.1481,0.4827,0.531,0.2341,0.5761,欺骗
203.8612,959,0.613,0.0355,0.2147,0.7849,0.1474,0.4084,0.7041,0.2058,0.6295,欺骗
258.1199,999,0.4914,0.1053,0.0575,0.8537,0.2045,0.6283,0.7721,0.129,0.6799,欺骗
283.5026,1018,0.5407,0.1565,0.0899,0.7975,0.2275,0.5122,0.4729,0.2019,0.6489,欺骗
246.1518,1149,0.5347,0.1373,0.0606,0.9126,0.1957,0.5465,0.7554,0.2317,0.578,欺骗
270.769,871,0.5212,0.1079,0.026,0.7711,0.1368,0.3252,0.5761,0.1783,0.5379,欺骗
321.8758,978,0.6737,0.0922,0.0709,0.8394,0.2047,0.6334,0.6215,0.1953,0.5946,欺骗
274.1402,1095,0.6299,0.1942,0.1311,0.7475,0.083,0.4646,0.5649,0.1407,0.7038,欺骗
248.9747,1012,0.463,0.1279,0.1188,0.8325,0.1652,0.3356,0.5827,0.1626,0.6977,欺骗
257.2851,914,0.756,0.1002,0.0621,0.785,0.2091,0.4758,0.5828,0.1033,0.6142,欺骗
224.7741,1261,0.272,0.1204,0.0384,0.5584,0.2699,0.5048,0.5265,0.2447,0.3609,欺骗
242.9578,995,0.7544,0.0332,0.0493,0.7901,0.1535,0.5576,0.5823,0.151,0.7564,欺骗
277.3722,1144,0.5275,0.1114,0.0902,0.95,0.1391,0.5083,0.7322,0.0716,0.547,欺骗
278.1267,1096,0.6434,0.0953,0.053,0.7973,0.2193,0.5242,0.4203,0.2587,0.6207,欺骗
254.3265,865,0.4992,0.1372,0.05,0.8709,0.1904,0.5859,0.2874,0.1391,0.6176,欺骗
249.5477,814,0.627,0.1239,0.007,0.7281,0.1087,0.595,0.6169,0.141,0.5728,欺骗
246.0279,1029,0.4042,0.1103,0.0026,0.682,0.1733,0.5163,0.6337,0.0663,0.5208,欺骗
266.7637,925,0.5963,0.0906,0.0854,0.8172,0.1778,0.4641,0.562,0.1374,0.6306,欺骗
237.86,1018,0.5382,0.1093,0.0218,0.7396,0.1023,0.7306,0.6929,0.149,0.6389,欺骗
322.3742,1034,0.6525,0.0972,0.0491,0.8262,0.1966,0.4675,0.5208,0.1748,0.5239,欺骗
286.1193,1163,0.6513,0.1675,0.2336,0.5961,0.195,0.7248,0.6159,0.3711,0.4763,欺骗
248.5087,920,0.5249,0.1382,0.0774,0.7121,0.0798,0.4828,0.6355,0.1012,0.5147,欺骗
265.3474,965,0.6897,0.0678,0.0419,0.893,0.1294,0.4891,0.4078,0.2567,0.5924,欺骗
245.6701,897,0.6594,0.1149,0.1082,0.723,0.2124,0.3766,0.5983,0.1844,0.4427,欺骗
232.6418,1369,0.7564,0.0202,0.0486,0.3923,0.1889,0.645,0.8959,0.1236,0.5551,欺骗
288.7853,1094,0.5742,0.0771,0.0316,0.7877,0.1493,0.3889,0.6058,0.2153,0.6795,欺骗
335.1708,1116,0.5057,0.1484,0.0845,0.7416,0.1723,0.6919,0.742,0.2052,0.5069,欺骗
228.4542,1125,0.6096,0.1174,0.0477,0.8167,0.182,0.5045,0.3869,0.2445,0.5466,欺骗
322.442,1199,0.5594,0.1507,0.0262,0.8004,0.1808,0.603,0.5978,0.2405,0.4844,欺骗
277.5595,909,0.5777,0.1007,0.0831,0.7911,0.1494,0.4019,0.4785,0.1615,0.5557,欺骗
258.1305,1001,0.6738,0.0931,0.0549,0.9297,0.1351,0.4351,0.7492,0.1801,0.6426,欺骗
287.1415,1007,0.7217,0.0924,0.0101,0.7275,0.1806,0.5868,0.4221,0.2154,0.585,欺骗
244.033,1085,0.6536,0.1917,0.003,0.7346,0.1717,0.3363,0.5667,0.131,0.5269,欺骗
284.9918,1414,0.6914,0.1597,0.1229,0.5761,0.2064,0.4023,0.8115,0.1045,0.5186,欺骗
237.1418,1041,0.5566,0.1443,0.0051,0.7446,0.1606,0.6194,0.4024,0.2599,0.4477,欺骗
290.2467,825,0.7401,0.1536,0.084,0.8075,0.2073,0.5639,0.6429,0.2258,0.5976,欺骗
268.8407,1017,0.5319,0.2032,0.0674,0.8323,0.1318,0.6009,0.7469,0.3041,0.5622,欺骗
272.534,1030,0.5132,0.1521,0.0554,0.8175,0.1177,0.4695,0.6849,0.231,0.6223,欺骗
283.4511,997,0.6483,0.0199,0.0554,0.8081,0.1606,0.4853,0.4978,0.1341,0.5187,欺骗
292.148,997,0.5063,0.1698,0.0998,0.6975,0.2543,0.3354,0.6631,0.1926,0.3692,欺骗
254.1323,797,0.7168,0.1333,0.4718,0.3533,0.2379,0.8626,0.3243,0.1686,0.668,欺骗
322.502,938,0.6611,0.0351,0.0816,0.8401,0.1857,0.3058,0.6816,0.1706,0.5215,欺骗
219.9469,1138,0.7827,0.0828,0.4382,0.6021,0.1884,0.4641,0.5191,0.3189,0.8636,欺骗
222.5171,817,0.5362,0.0275,0.0761,0.7456,0.1656,0.4216,0.8126,0.0623,0.5594,欺骗
189.8892,768,0.8472,0.1196,0.4586,0.572,0.3266,0.5551,0.5903,0.1599,0.8708,欺骗
281.1276,1120,0.6499,0.175,0.1115,0.7334,0.1517,0.6696,0.6894,0.2435,0.5731,欺骗
320.2169,847,0.519,0.1521,0.0568,0.93,0.1302,0.4709,0.8221,0.2635,0.6677,欺骗
257.6698,923,0.8069,0.0549,0.153,0.7311,0.0589,0.5527,0.7361,0.0923,0.482,欺骗
288.6777,907,0.5487,0.1184,0.0155,0.8249,0.2354,0.6293,0.7287,0.2619,0.3925,欺骗
269.7454,865,0.4189,0.1415,0.0939,0.7121,0.1579,0.5362,0.6788,0.2,0.5203,欺骗
294.1884,927,0.5854,0.168,0.1179,0.7935,0.2136,0.3436,0.5298,0.1181,0.7222,欺骗
286.393,1221,0.59,0.1053,0.1746,0.6642,0.3084,0.4614,0.8559,0.2149,0.636,欺骗
299.9484,867,0.5944,0.171,0.0427,0.6889,0.1158,0.5556,0.598,0.1348,0.6172,欺骗
247.8204,1027,0.7159,0.0945,0.0521,0.8238,0.1887,0.6717,0.7698,0.2116,0.5071,欺骗
342.5619,1015,0.5077,0.1818,0.0658,0.7735,0.2278,0.3936,0.6846,0.2398,0.4946,欺骗
243.8967,1008,0.7023,0.0177,0.0224,0.8458,0.2428,0.4493,0.757,0.1867,0.4218,欺骗
285.8972,1015,0.4632,0.0802,0.0713,0.7945,0.186,0.5176,0.6581,0.1768,0.4178,欺骗
261.8851,979,0.693,0.0632,0.0564,0.9139,0.2322,0.5463,0.5629,0.1214,0.4458,欺骗
251.1646,904,0.5511,0.0992,0.079,0.6949,0.1348,0.5516,0.4242,0.1955,0.6379,欺骗
259.9655,952,0.519,0.1044,0.0603,0.8104,0.126,0.4363,0.5428,0.1375,0.7002,欺骗
305.0424,983,0.3731,0.099,0.0488,0.807,0.1861,0.5227,0.732,0.2158,0.5429,欺骗
376.301,838,0.308,0.1145,0.0671,0.7981,0.2657,0.4544,0.8568,0.132,0.549,欺骗
254.6933,905,0.6046,0.1382,0.0657,0.9476,0.1732,0.4722,0.7167,0.1069,0.5224,欺骗
317.3803,901,0.4775,0.1751,0.0461,0.6075,0.1038,0.3892,0.7,0.1844,0.5681,欺骗
258.3515,1099,0.6803,0.1577,0.0343,0.8243,0.1753,0.5613,0.6048,0.2172,0.4797,欺骗
247.9844,1180,0.4067,0.1365,0.0215,0.784,0.1465,0.5153,0.6105,0.1882,0.6208,欺骗
263.2183,1111,0.5474,0.1559,0.0678,0.8376,0.1452,0.6653,0.6183,0.1822,0.3855,欺骗
217.6823,1160,0.5726,0.024,0.0813,0.7023,0.2116,0.6702,0.7043,0.1429,0.6209,欺骗
287.9253,838,0.54,0.1062,0.0684,0.757,0.1789,0.4194,0.5925,0.1883,0.5011,欺骗
290.224,860,0.5888,0.1226,0.0498,0.9485,0.2268,0.469,0.6894,0.1559,0.4778,欺骗
281.5161,1176,0.5438,0.1816,0.0446,0.7268,0.1698,0.5831,0.6276,0.1758,0.545,欺骗
236.1617,999,0.4732,0.1022,0.0592,0.7563,0.166,0.4813,0.3959,0.2068,0.5548,欺骗
232.0993,945,0.5947,0.1046,0.4073,0.5798,0.1087,0.5281,0.4274,0.2293,0.5124,欺骗
279.7026,1054,0.4353,0.1783,0.0339,0.8852,0.1777,0.5214,0.7119,0.1788,0.5518,欺骗
204.0919,1021,0.4485,0.1632,0.0649,0.8926,0.1886,0.5554,0.6858,0.2362,0.5796,欺骗
223.7451,1028,0.6405,0.1078,0.0805,0.7876,0.2525,0.4301,0.5828,0.2934,0.5626,欺骗
271.5461,1115,0.4332,0.1421,0.0075,0.9489,0.2421,0.4929,0.602,0.1839,0.5078,欺骗
262.2063,921,0.7656,0.111,0.0059,0.7732,0.1309,0.5463,0.5185,0.2892,0.534,欺骗
242.828,977,0.8243,0.0465,0.1549,0.5396,0.232,0.6437,0.5542,0.1552,0.6243,欺骗
277.4617,1019,0.604,0.0796,0.0213,0.8888,0.1308,0.6483,0.6088,0.1422,0.4774,欺骗
296.6841,838,0.6031,0.141,0.082,0.6268,0.1339,0.5584,0.6127,0.215,0.4426,欺骗
264.6498,979,0.6797,0.1846,0.0301,0.8088,0.1644,0.4697,0.6671,0.1186,0.5203,欺骗
282.5293,1061,0.6392,0.1431,0.0882,0.7699,0.1292,0.4669,0.5922,0.2973,0.5481,欺骗
239.3792,903,0.6636,0.1194,0.0159,0.7846,0.09,0.4525,0.6354,0.1555,0.409,欺骗
241.6538,1013,0.4225,0.1889,0.0855,0.835,0.2058,0.6282,0.599,0.1091,0.5283,欺骗
301.5127,901,0.5682,0.1726,0.1213,0.95,0.285,0.5328,0.6713,0.192,0.5141,欺骗
251.5739,931,0.7027,0.1774,0.0519,0.6567,0.1655,0.565,0.5034,0.2324,0.538,欺骗
226.5272,1050,0.453,0.0324,0.0208,0.9193,0.2089,0.3991,0.6338,0.175,0.6631,欺骗
243.453,893,0.6046,0.2661,0.0555,0.8764,0.1525,0.6082,0.6239,0.2179,0.4958,欺骗
378.1984,1302,0.7404,0.2253,0.0462,0.4784,0.2971,0.6831,0.6267,0.1843,0.4853,欺骗
273.22,816,0.58,0.0896,0.0379,0.7531,0.1209,0.5126,0.5337,0.2002,0.693,欺骗
348.3663,1159,0.4468,0.1109,0.0877,0.6608,0.2592,0.6415,0.6396,0.1813,0.4255,欺骗
315.5527,1146,0.4884,0.0614,0.2723,0.7766,0.1962,0.5514,0.5878,0.2811,0.6076,欺骗
221.7871,945,0.6776,0.1547,0.0811,0.7601,0.051,0.5764,0.5264,0.0163,0.3421,欺骗
310.2284,1097,0.5568,0.1275,0.153,0.7817,0.1268,0.5655,0.4983,0.1623,0.5181,欺骗
362.9133,1234,0.5274,0.1533,0.0412,0.5913,0.1818,0.6516,0.6062,0.1964,0.3433,欺骗
286.1791,1211,0.4085,0.0275,0.1207,0.5108,0.1235,0.6477,0.8199,0.1335,0.1837,欺骗
290.7051,1032,0.3743,0.0228,0.1284,0.8429,0.2303,0.4142,0.5184,0.0487,0.5824,DoS
264.4484,1170,0.6486,0.0704,0.1741,0.542,0.1258,0.5978,0.5423,0.0932,0.4746,欺骗
266.0364,1049,0.6527,0.0226,0.0573,0.8132,0.1559,0.4142,0.7068,0.1943,0.4565,欺骗
255.8917,1131,0.5157,0.1186,0.0392,0.8,0.1339,0.5982,0.5804,0.2552,0.6286,欺骗
258.5855,934,0.6874,0.1384,0.0131,0.7418,0.1577,0.6255,0.5563,0.2693,0.3526,欺骗
266.627,921,0.5971,0.1798,0.0085,0.7857,0.1367,0.4206,0.5396,0.1518,0.4938,欺骗
247.5777,1090,0.6708,0.0924,0.2448,0.7915,0.2175,0.3461,0.4603,0.3928,0.576,欺骗
294.3691,969,0.5248,0.164,0.0099,0.7486,0.0595,0.527,0.5714,0.314,0.5386,欺骗
260.1627,975,0.6577,0.1067,0.0896,0.8968,0.1476,0.3892,0.4551,0.3017,0.4771,欺骗
320.0487,1009,0.6392,0.0255,0.0197,0.7704,0.0852,0.4938,0.6693,0.1502,0.383,欺骗
225.1769,960,0.4608,0.109,0.0508,0.8899,0.1184,0.595,0.635,0.1724,0.475,欺骗
301.5715,855,0.5284,0.0856,0.1421,0.7822,0.2116,0.4311,0.5645,0.1851,0.5463,欺骗
272.9837,907,0.6018,0.0276,0.1062,0.8486,0.1966,0.4945,0.5528,0.1741,0.54,欺骗
280.6502,976,0.5702,0.1057,0.0323,0.7692,0.1479,0.5022,0.5549,0.2152,0.5805,欺骗
416.2073,1179,0.3882,0.0359,0.0183,0.4612,0.1162,0.4996,0.7465,0.145,0.2738,欺骗
225.3273,1023,0.4564,0.1047,0.0087,0.6567,0.1221,0.5472,0.4503,0.2414,0.6391,欺骗
254.8844,1177,0.6687,0.1074,0.3727,0.5977,0.2889,0.8221,0.5549,0.0436,0.8865,欺骗
234.7714,1186,0.5926,0.115,0.0033,0.7635,0.1409,0.5363,0.6916,0.2371,0.4768,欺骗
300.9433,922,0.5151,0.0381,0.0754,0.8305,0.1736,0.4641,0.5023,0.22,0.5935,欺骗
361.2419,1551,0.2638,0.0191,0.028,0.5741,0.1901,0.7732,0.9062,0.0544,0.4303,欺骗
273.7025,990,0.6703,0.0863,0.0478,0.9238,0.221,0.4896,0.7583,0.2259,0.5432,欺骗
283.5136,978,0.4965,0.1625,0.0773,0.7427,0.1383,0.4967,0.553,0.2622,0.5036,欺骗
240.4972,1179,0.4609,0.1085,0.0657,0.4735,0.163,0.94,0.745,0.083,0.6918,欺骗
260.2911,942,0.8114,0.0396,0.0448,0.711,0.071,0.3714,0.4814,0.2324,0.4518,欺骗
258.0295,1023,0.518,0.1669,0.0087,0.7285,0.1959,0.5443,0.688,0.1221,0.5656,欺骗
307.7702,1072,0.6119,0.1694,0.1701,0.6125,0.1459,0.6164,0.7651,0.2669,0.5361,DoS
225.5737,989,0.466,0.1201,0.0812,0.7835,0.162,0.4016,0.6206,0.1557,0.5751,欺骗
242.839,1049,0.6054,0.1854,0.0275,0.6635,0.3069,0.5701,0.5542,0.1097,0.408,欺骗
